tarih,yil,ay,ilce,tuketim,ortalama_sicaklik,ortalama_nem
2020-09,2020,9,SANCAKTEPE,4923671.106,23.84300000000001,69.44833333333332
2020-10,2020,10,SANCAKTEPE,6038149.62,20.23870967741935,72.20741935483872
2020-11,2020,11,SANCAKTEPE,16795731.976,12.15,78.13266666666668
2020-12,2020,12,SANCAKTEPE,22784980.559,11.36129032258064,78.92612903225806
2021-01,2021,1,SANCAKTEPE,25683447.381,8.16741935483871,76.92935483870966
2021-02,2021,2,SANCAKTEPE,24301543.451,7.53357142857143,77.56642857142859
2021-03,2021,3,SANCAKTEPE,27828917.372,7.134193548387097,77.57032258064515
2021-04,2021,4,SANCAKTEPE,18112742.844,11.77666666666667,74.41399999999999
2021-05,2021,5,SANCAKTEPE,6902004.287,18.87645161290323,64.84387096774192
2021-06,2021,6,SANCAKTEPE,5990482.116,21.182,74.67166666666668
2021-07,2021,7,SANCAKTEPE,4781094.587,25.64193548387097,70.86451612903224
2021-08,2021,8,SANCAKTEPE,5100817.379,25.82903225806452,65.75032258064516
2021-09,2021,9,SANCAKTEPE,5663242.528,20.10333333333334,70.51299999999999
2021-10,2021,10,SANCAKTEPE,9920710.283,14.81225806451613,80.61000000000001
2015-01,2015,1,SARIYER,33502966.648,6.786666666666667,76.958
2015-02,2015,2,SARIYER,29278322.226,6.982500000000001,82.1917857142857
2015-03,2015,3,SARIYER,29110660.318,8.2225,79.63714285714286
2015-04,2015,4,SARIYER,18989167.42,12.74384615384615,65.70884615384615
2015-05,2015,5,SARIYER,6937587.348,18.71903225806452,70.36419354838709
2015-06,2015,6,SARIYER,4844800.824,21.09066666666667,75.74733333333333
2015-07,2015,7,SARIYER,3859576.94,24.55142857142857,71.18749999999999
2015-08,2015,8,SARIYER,3679824.041,25.65285714285714,71.54928571428572
2015-09,2015,9,SARIYER,4327291.178,23.01833333333333,77.19066666666666
2015-10,2015,10,SARIYER,9605044.385,16.28548387096774,82.49774193548384
2015-11,2015,11,SARIYER,16168548.359,14.00533333333334,77.87866666666666
2015-12,2015,12,SARIYER,29612999.518,7.71516129032258,81.3674193548387
2016-01,2016,1,SARIYER,35495473.614,6.197741935483872,78.43064516129033
2016-02,2016,2,SARIYER,25005608.516,11.01551724137931,76.18344827586208
2016-03,2016,3,SARIYER,24375854.822,11.28548387096774,71.54806451612903
2016-04,2016,4,SARIYER,10477729.657,16.966,59.40666666666668
2016-05,2016,5,SARIYER,7768767.056,18.64870967741936,68.51129032258065
2016-06,2016,6,SARIYER,4677979.39,23.70533333333333,67.00066666666666
2016-07,2016,7,SARIYER,3445051.96,25.25967741935484,68.12096774193549
2016-08,2016,8,SARIYER,3692061.138,25.54258064516129,74.07129032258067
2016-09,2016,9,SARIYER,4558690.252,21.45,69.074
2016-10,2016,10,SARIYER,10103927.431,15.92677419354839,91.34193548387097
2016-11,2016,11,SARIYER,21626535.555,12.05166666666667,73.55933333333334
2016-12,2016,12,SARIYER,37282728.607,4.892580645161291,77.5722580645161
2017-01,2017,1,SARIYER,42779109.389,3.509032258064516,83.33580645161292
2017-02,2017,2,SARIYER,33374460.622,7.834999999999998,74.46821428571427
2017-03,2017,3,SARIYER,29186885.449,9.70838709677419,76.90064516129033
2017-04,2017,4,SARIYER,20294358.713,12.94666666666667,67.18299999999999
2017-05,2017,5,SARIYER,9066814.494,17.95064516129032,74.11
2017-06,2017,6,SARIYER,4673729.401,23.84966666666667,70.71633333333332
2017-07,2017,7,SARIYER,4031545.075,24.40935483870968,68.10870967741936
2017-08,2017,8,SARIYER,4006961.926,24.18580645161291,74.0583870967742
2017-09,2017,9,SARIYER,4447335.727,22.02855555555556,71.20799999999998
2017-10,2017,10,SARIYER,10923421.802,15.13064516129032,73.77419354838712
2017-11,2017,11,SARIYER,22161044.751,12.107,78.23266666666669
2017-12,2017,12,SARIYER,25025985.254,10.66870967741935,71.81806451612904
2018-01,2018,1,SARIYER,36951631.124,7.359032258064518,77.66612903225808
2018-02,2018,2,SARIYER,30585504.649,7.766785714285715,81.79678571428573
2018-03,2018,3,SARIYER,29645006.623,11.05451612903226,75.08387
2018-04,2018,4,SARIYER,16043689.177,14.56633333333333,68.99233333333333
2018-05,2018,5,SARIYER,8093322.876,18.65,76.12322580645161
2018-06,2018,6,SARIYER,4169766.306,22.926,70.84999999999998
2018-07,2018,7,SARIYER,3972875.097,25.3383870967742,68.6541935483871
2018-08,2018,8,SARIYER,3523865.874,25.89193548387097,69.28064516129034
2018-09,2018,9,SARIYER,4937960.42,21.67666666666667,74.05966666666664
2018-10,2018,10,SARIYER,9291072.985,17.18645161290322,75.62032258064518
2018-11,2018,11,SARIYER,20318414.281,12.56166666666667,81.14666666666666
2018-12,2018,12,SARIYER,37840725.254,7.041935483870969,81.63290322580644
2019-01,2019,1,SARIYER,40220294.464,7.139677419354839,75.75419354838712
2019-02,2019,2,SARIYER,33516425.127,6.765357142857146,79.48428571428573
2019-03,2019,3,SARIYER,29758307.39,10.19096774193548,66.9951612903226
2019-04,2019,4,SARIYER,22211145.318,12.675,70.57966666666667
2019-05,2019,5,SARIYER,8543129.123,19.94129032258065,64.7206451612903
2019-06,2019,6,SARIYER,4441009.075,24.51833333333333,70.83999999999999
2019-07,2019,7,SARIYER,4391447.801,24.24967741935484,69.57903225806453
2019-08,2019,8,SARIYER,3904870.951,24.96290322580645,71.70967741935483
2019-09,2019,9,SARIYER,4654045.445,22.07999999999999,66.96233333333332
2019-10,2019,10,SARIYER,7509550.745,18.15709677419355,78.91161290322583
2019-11,2019,11,SARIYER,12591026.06,16.57133333333333,75.33333333333331
2019-12,2019,12,SARIYER,29479474.723,10.42709677419355,77.38032258064517
2020-01,2020,1,SARIYER,39289098.552,7.253870967741936,77.20225806451612
2020-02,2020,2,SARIYER,32882153.625,9.32896551724138,71.10724137931035
2020-03,2020,3,SARIYER,28099778.625,11.17129032258065,73.58548387096776
2020-04,2020,4,SARIYER,20014204.772,12.94933333333333,66.21133333333333
2020-05,2020,5,SARIYER,8223640.024,18.80774193548387,68.84709677419355
2020-06,2020,6,SARIYER,5460530.794,23.35433333333333,69.90566666666668
2020-07,2020,7,SARIYER,3938715.74,24.83032258064516,70.88903225806452
2020-08,2020,8,SARIYER,3933227.57,25.20709677419355,68.63064516129033
2020-09,2020,9,SARIYER,4413048.74,23.84300000000001,69.44833333333332
2020-10,2020,10,SARIYER,6463791.271,20.23870967741935,72.20741935483872
2020-11,2020,11,SARIYER,21479908.513,12.15,78.13266666666668
2020-12,2020,12,SARIYER,27995689.751,11.36129032258064,78.92612903225806
2021-01,2021,1,SARIYER,31903538.713,8.16741935483871,76.92935483870966
2021-02,2021,2,SARIYER,30762295.277,7.53357142857143,77.56642857142859
2021-03,2021,3,SARIYER,35932296.168,7.134193548387097,77.57032258064515
2021-04,2021,4,SARIYER,23921331.792,11.77666666666667,74.41399999999999
2021-05,2021,5,SARIYER,7435405.362,18.87645161290323,64.84387096774192
2021-06,2021,6,SARIYER,5468777.448,21.182,74.67166666666668
2021-07,2021,7,SARIYER,3812710.627,25.64193548387097,70.86451612903224
2021-08,2021,8,SARIYER,4042220.052,25.82903225806452,65.75032258064516
2021-09,2021,9,SARIYER,5093947.041,20.10333333333334,70.51299999999999
2021-10,2021,10,SARIYER,12650125.17,14.81225806451613,80.61000000000001
2015-01,2015,1,ŞİLE,1697697.804,6.786666666666667,76.958
2015-02,2015,2,ŞİLE,1546392.265,6.982500000000001,82.1917857142857
2015-03,2015,3,ŞİLE,1641710.496,8.2225,79.63714285714286
2015-04,2015,4,ŞİLE,1268453.955,12.74384615384615,65.70884615384615
2015-05,2015,5,ŞİLE,706835.734,18.71903225806452,70.36419354838709
2015-06,2015,6,ŞİLE,573353.416,21.09066666666667,75.74733333333333
2015-07,2015,7,ŞİLE,487414.145,24.55142857142857,71.18749999999999
2015-08,2015,8,ŞİLE,355262.501,25.65285714285714,71.54928571428572
2015-09,2015,9,ŞİLE,496741.228,23.01833333333333,77.19066666666666
2015-10,2015,10,ŞİLE,832697.714,16.28548387096774,82.49774193548384
2015-11,2015,11,ŞİLE,1228233.767,14.00533333333334,77.87866666666666
2015-12,2015,12,ŞİLE,2007840.494,7.71516129032258,81.3674193548387
2016-01,2016,1,ŞİLE,2402628.629,6.197741935483872,78.43064516129033
2016-02,2016,2,ŞİLE,1857154.182,11.01551724137931,76.18344827586208
2016-03,2016,3,ŞİLE,1936407.372,11.28548387096774,71.54806451612903
2016-04,2016,4,ŞİLE,1095162.059,16.966,59.40666666666668
2016-05,2016,5,ŞİLE,912374.207,18.64870967741936,68.51129032258065
2016-06,2016,6,ŞİLE,691816.781,23.70533333333333,67.00066666666666
2016-07,2016,7,ŞİLE,545087.126,25.25967741935484,68.12096774193549
2016-08,2016,8,ŞİLE,627845.921,25.54258064516129,74.07129032258067
2016-09,2016,9,ŞİLE,756996.425,21.45,69.074
2016-10,2016,10,ŞİLE,1318423.464,15.92677419354839,91.34193548387097
2016-11,2016,11,ŞİLE,1999102.844,12.05166666666667,73.55933333333334
2016-12,2016,12,ŞİLE,3049405.509,4.892580645161291,77.5722580645161
2017-01,2017,1,ŞİLE,3181320.507,3.509032258064516,83.33580645161292
2017-02,2017,2,ŞİLE,2563859.873,7.834999999999998,74.46821428571427
2017-03,2017,3,ŞİLE,2525316.553,9.70838709677419,76.90064516129033
2017-04,2017,4,ŞİLE,2127252.457,12.94666666666667,67.18299999999999
2017-05,2017,5,ŞİLE,1165502.797,17.95064516129032,74.11
2017-06,2017,6,ŞİLE,788994.725,23.84966666666667,70.71633333333332
2017-07,2017,7,ŞİLE,789274.455,24.40935483870968,68.10870967741936
2017-08,2017,8,ŞİLE,791058.584,24.18580645161291,74.0583870967742
2017-09,2017,9,ŞİLE,830138.775,22.02855555555556,71.20799999999998
2017-10,2017,10,ŞİLE,1493306.754,15.13064516129032,73.77419354838712
2017-11,2017,11,ŞİLE,2239901.037,12.107,78.23266666666669
2017-12,2017,12,ŞİLE,2648140.02,10.66870967741935,71.81806451612904
2018-01,2018,1,ŞİLE,2962410.71,7.359032258064518,77.66612903225808
2018-02,2018,2,ŞİLE,2691375.28,7.766785714285715,81.79678571428573
2018-03,2018,3,ŞİLE,2602816.135,11.05451612903226,75.08387
2018-04,2018,4,ŞİLE,1803064.67,14.56633333333333,68.99233333333333
2018-05,2018,5,ŞİLE,1124908.334,18.65,76.12322580645161
2018-06,2018,6,ŞİLE,752927.448,22.926,70.84999999999998
2018-07,2018,7,ŞİLE,793579.872,25.3383870967742,68.6541935483871
2018-08,2018,8,ŞİLE,637381.015,25.89193548387097,69.28064516129034
2018-09,2018,9,ŞİLE,854752.7,21.67666666666667,74.05966666666664
2018-10,2018,10,ŞİLE,1170068.581,17.18645161290322,75.62032258064518
2018-11,2018,11,ŞİLE,1970022.776,12.56166666666667,81.14666666666666
2018-12,2018,12,ŞİLE,3089760.854,7.041935483870969,81.63290322580644
2019-01,2019,1,ŞİLE,3269688.459,7.139677419354839,75.75419354838712
2019-02,2019,2,ŞİLE,2870186.795,6.765357142857146,79.48428571428573
2019-03,2019,3,ŞİLE,2689777.296,10.19096774193548,66.9951612903226
2019-04,2019,4,ŞİLE,2298743.176,12.675,70.57966666666667
2019-05,2019,5,ŞİLE,1090506.556,19.94129032258065,64.7206451612903
2019-06,2019,6,ŞİLE,665236.712,24.51833333333333,70.83999999999999
2019-07,2019,7,ŞİLE,833482.643,24.24967741935484,69.57903225806453
2019-08,2019,8,ŞİLE,719887.681,24.96290322580645,71.70967741935483
2019-09,2019,9,ŞİLE,819911.936,22.07999999999999,66.96233333333332
2019-10,2019,10,ŞİLE,1074902.889,18.15709677419355,78.91161290322583
2019-11,2019,11,ŞİLE,1544139.464,16.57133333333333,75.33333333333331
2019-12,2019,12,ŞİLE,2803410.64,10.42709677419355,77.38032258064517
2020-01,2020,1,ŞİLE,3393642.737,7.253870967741936,77.20225806451612
2020-02,2020,2,ŞİLE,2983092.831,9.32896551724138,71.10724137931035
2020-03,2020,3,ŞİLE,2806694.758,11.17129032258065,73.58548387096776
2020-04,2020,4,ŞİLE,2281175.264,12.94933333333333,66.21133333333333
2020-05,2020,5,ŞİLE,1149670.362,18.80774193548387,68.84709677419355
2020-06,2020,6,ŞİLE,908469.739,23.35433333333333,69.90566666666668
2020-07,2020,7,ŞİLE,778195.113,24.83032258064516,70.88903225806452
2020-08,2020,8,ŞİLE,756396.805,25.20709677419355,68.63064516129033
2020-09,2020,9,ŞİLE,894716.955,23.84300000000001,69.44833333333332
2020-10,2020,10,ŞİLE,1170101.262,20.23870967741935,72.20741935483872
2020-11,2020,11,ŞİLE,2603834.477,12.15,78.13266666666668
2020-12,2020,12,ŞİLE,3438156.329,11.36129032258064,78.92612903225806
2021-01,2021,1,ŞİLE,3674972.916,8.16741935483871,76.92935483870966
2021-02,2021,2,ŞİLE,3338450.469,7.53357142857143,77.56642857142859
2021-03,2021,3,ŞİLE,3721547.413,7.134193548387097,77.57032258064515
2021-04,2021,4,ŞİLE,2929983.352,11.77666666666667,74.41399999999999
2021-05,2021,5,ŞİLE,1294643.93,18.87645161290323,64.84387096774192
2021-06,2021,6,ŞİLE,1175512.533,21.182,74.67166666666668
2021-07,2021,7,ŞİLE,882272.634,25.64193548387097,70.86451612903224
2021-08,2021,8,ŞİLE,975362.83,25.82903225806452,65.75032258064516
2021-09,2021,9,ŞİLE,1075325.199,20.10333333333334,70.51299999999999
2021-10,2021,10,ŞİLE,1576787.009,14.81225806451613,80.61000000000001
2015-01,2015,1,SİLİVRİ,12850624.307,6.786666666666667,76.958
2015-02,2015,2,SİLİVRİ,11436717.187,6.982500000000001,82.1917857142857
2015-03,2015,3,SİLİVRİ,10974995.112,8.2225,79.63714285714286
2015-04,2015,4,SİLİVRİ,8124580.278,12.74384615384615,65.70884615384615
2015-05,2015,5,SİLİVRİ,4390711.442,18.71903225806452,70.36419354838709
2015-06,2015,6,SİLİVRİ,3886181.402,21.09066666666667,75.74733333333333
2015-07,2015,7,SİLİVRİ,3517561.008,24.55142857142857,71.18749999999999
2015-08,2015,8,SİLİVRİ,3832116.039,25.65285714285714,71.54928571428572
2015-09,2015,9,SİLİVRİ,3840430.568,23.01833333333333,77.19066666666666
2015-10,2015,10,SİLİVRİ,5441429.093,16.28548387096774,82.49774193548384
2015-11,2015,11,SİLİVRİ,7461204.425,14.00533333333334,77.87866666666666
2015-12,2015,12,SİLİVRİ,12382644.062,7.71516129032258,81.3674193548387
2016-01,2016,1,SİLİVRİ,14049837.515,6.197741935483872,78.43064516129033
2016-02,2016,2,SİLİVRİ,10441363.734,11.01551724137931,76.18344827586208
2016-03,2016,3,SİLİVRİ,10145001.218,11.28548387096774,71.54806451612903
2016-04,2016,4,SİLİVRİ,5528495.827,16.966,59.40666666666668
2016-05,2016,5,SİLİVRİ,4982242.33,18.64870967741936,68.51129032258065
2016-06,2016,6,SİLİVRİ,4056458.545,23.70533333333333,67.00066666666666
2016-07,2016,7,SİLİVRİ,3289611.711,25.25967741935484,68.12096774193549
2016-08,2016,8,SİLİVRİ,4040692.74,25.54258064516129,74.07129032258067
2016-09,2016,9,SİLİVRİ,3784660.705,21.45,69.074
2016-10,2016,10,SİLİVRİ,6053546.69,15.92677419354839,91.34193548387097
2016-11,2016,11,SİLİVRİ,9899478.53600001,12.05166666666667,73.55933333333334
2016-12,2016,12,SİLİVRİ,15003739.027,4.892580645161291,77.5722580645161
2017-01,2017,1,SİLİVRİ,17372415.256,3.509032258064516,83.33580645161292
2017-02,2017,2,SİLİVRİ,13929396.433,7.834999999999998,74.46821428571427
2017-03,2017,3,SİLİVRİ,12140627.742,9.70838709677419,76.90064516129033
2017-04,2017,4,SİLİVRİ,9130840.962,12.94666666666667,67.18299999999999
2017-05,2017,5,SİLİVRİ,5617665.536,17.95064516129032,74.11
2017-06,2017,6,SİLİVRİ,4144305.15,23.84966666666667,70.71633333333332
2017-07,2017,7,SİLİVRİ,4467909.983,24.40935483870968,68.10870967741936
2017-08,2017,8,SİLİVRİ,4328727.93,24.18580645161291,74.0583870967742
2017-09,2017,9,SİLİVRİ,4280129.055,22.02855555555556,71.20799999999998
2017-10,2017,10,SİLİVRİ,6886936.375,15.13064516129032,73.77419354838712
2017-11,2017,11,SİLİVRİ,11003033.1,12.107,78.23266666666669
2017-12,2017,12,SİLİVRİ,11950816.657,10.66870967741935,71.81806451612904
2018-01,2018,1,SİLİVRİ,16831852.045,7.359032258064518,77.66612903225808
2018-02,2018,2,SİLİVRİ,13831451.23,7.766785714285715,81.79678571428573
2018-03,2018,3,SİLİVRİ,14162534.456,11.05451612903226,75.08387
2018-04,2018,4,SİLİVRİ,8176651.195,14.56633333333333,68.99233333333333
2018-05,2018,5,SİLİVRİ,6053979.609,18.65,76.12322580645161
2018-06,2018,6,SİLİVRİ,4719303.133,22.926,70.84999999999998
2018-07,2018,7,SİLİVRİ,4986104.976,25.3383870967742,68.6541935483871
2018-08,2018,8,SİLİVRİ,4220947.915,25.89193548387097,69.28064516129034
2018-09,2018,9,SİLİVRİ,5054523.515,21.67666666666667,74.05966666666664
2018-10,2018,10,SİLİVRİ,6623267.055,17.18645161290322,75.62032258064518
2018-11,2018,11,SİLİVRİ,10894459.392,12.56166666666667,81.14666666666666
2018-12,2018,12,SİLİVRİ,17131613.264,7.041935483870969,81.63290322580644
2019-01,2019,1,SİLİVRİ,17827380.407,7.139677419354839,75.75419354838712
2019-02,2019,2,SİLİVRİ,15462452.269,6.765357142857146,79.48428571428573
2019-03,2019,3,SİLİVRİ,14220339.953,10.19096774193548,66.9951612903226
2019-04,2019,4,SİLİVRİ,10999964.174,12.675,70.57966666666667
2019-05,2019,5,SİLİVRİ,6750717.63,19.94129032258065,64.7206451612903
2019-06,2019,6,SİLİVRİ,4559548.724,24.51833333333333,70.83999999999999
2019-07,2019,7,SİLİVRİ,5486946.442,24.24967741935484,69.57903225806453
2019-08,2019,8,SİLİVRİ,4779744.324,24.96290322580645,71.70967741935483
2019-09,2019,9,SİLİVRİ,5547188.149,22.07999999999999,66.96233333333332
2019-10,2019,10,SİLİVRİ,6451750.487,18.15709677419355,78.91161290322583
2019-11,2019,11,SİLİVRİ,8195804.16,16.57133333333333,75.33333333333331
2019-12,2019,12,SİLİVRİ,14382274.267,10.42709677419355,77.38032258064517
2020-01,2020,1,SİLİVRİ,18230579.303,7.253870967741936,77.20225806451612
2020-02,2020,2,SİLİVRİ,15734968.308,9.32896551724138,71.10724137931035
2020-03,2020,3,SİLİVRİ,14820896.808,11.17129032258065,73.58548387096776
2020-04,2020,4,SİLİVRİ,10957117.466,12.94933333333333,66.21133333333333
2020-05,2020,5,SİLİVRİ,6174357.884,18.80774193548387,68.84709677419355
2020-06,2020,6,SİLİVRİ,5919699.159,23.35433333333333,69.90566666666668
2020-07,2020,7,SİLİVRİ,5590257.079,24.83032258064516,70.88903225806452
2020-08,2020,8,SİLİVRİ,5547563.901,25.20709677419355,68.63064516129033
2020-09,2020,9,SİLİVRİ,5938101.657,23.84300000000001,69.44833333333332
2020-10,2020,10,SİLİVRİ,7080010.613,20.23870967741935,72.20741935483872
2020-11,2020,11,SİLİVRİ,13332189.923,12.15,78.13266666666668
2020-12,2020,12,SİLİVRİ,16846009.222,11.36129032258064,78.92612903225806
2021-01,2021,1,SİLİVRİ,18361443.593,8.16741935483871,76.92935483870966
2021-02,2021,2,SİLİVRİ,17078058.495,7.53357142857143,77.56642857142859
2021-03,2021,3,SİLİVRİ,19514311.524,7.134193548387097,77.57032258064515
2021-04,2021,4,SİLİVRİ,14368795.554,11.77666666666667,74.41399999999999
2021-05,2021,5,SİLİVRİ,6880185.844,18.87645161290323,64.84387096774192
2021-06,2021,6,SİLİVRİ,6398799.516,21.182,74.67166666666668
2021-07,2021,7,SİLİVRİ,4751869.586,25.64193548387097,70.86451612903224
2021-08,2021,8,SİLİVRİ,5833338.923,25.82903225806452,65.75032258064516
2021-09,2021,9,SİLİVRİ,6152004.904,20.10333333333334,70.51299999999999
2021-10,2021,10,SİLİVRİ,8865859.933,14.81225806451613,80.61000000000001
2015-01,2015,1,ŞİŞLİ,32125021.931,6.786666666666667,76.958
2015-02,2015,2,ŞİŞLİ,27842013.703,6.982500000000001,82.1917857142857
2015-03,2015,3,ŞİŞLİ,26862670.874,8.2225,79.63714285714286
2015-04,2015,4,ŞİŞLİ,16939068.356,12.74384615384615,65.70884615384615
2015-05,2015,5,ŞİŞLİ,5731571.363,18.71903225806452,70.36419354838709
2015-06,2015,6,ŞİŞLİ,3925046.251,21.09066666666667,75.74733333333333
2015-07,2015,7,ŞİŞLİ,3256008.707,24.55142857142857,71.18749999999999
2015-08,2015,8,ŞİŞLİ,3274360.332,25.65285714285714,71.54928571428572
2015-09,2015,9,ŞİŞLİ,3648279.051,23.01833333333333,77.19066666666666
2015-10,2015,10,ŞİŞLİ,7964374.021,16.28548387096774,82.49774193548384
2015-11,2015,11,ŞİŞLİ,13979285.963,14.00533333333334,77.87866666666666
2015-12,2015,12,ŞİŞLİ,26781235.425,7.71516129032258,81.3674193548387
2016-01,2016,1,ŞİŞLİ,33276287.787,6.197741935483872,78.43064516129033
2016-02,2016,2,ŞİŞLİ,22880112.631,11.01551724137931,76.18344827586208
2016-03,2016,3,ŞİŞLİ,21321072.112,11.28548387096774,71.54806451612903
2016-04,2016,4,ŞİŞLİ,8278792.915,16.966,59.40666666666668
2016-05,2016,5,ŞİŞLİ,6215742.052,18.64870967741936,68.51129032258065
2016-06,2016,6,ŞİŞLİ,3806082.502,23.70533333333333,67.00066666666666
2016-07,2016,7,ŞİŞLİ,3052141.004,25.25967741935484,68.12096774193549
2016-08,2016,8,ŞİŞLİ,3238493.537,25.54258064516129,74.07129032258067
2016-09,2016,9,ŞİŞLİ,3960080.041,21.45,69.074
2016-10,2016,10,ŞİŞLİ,8714510.37800001,15.92677419354839,91.34193548387097
2016-11,2016,11,ŞİŞLİ,19609262.787,12.05166666666667,73.55933333333334
2016-12,2016,12,ŞİŞLİ,34367830.105,4.892580645161291,77.5722580645161
2017-01,2017,1,ŞİŞLİ,40015679.001,3.509032258064516,83.33580645161292
2017-02,2017,2,ŞİŞLİ,30327882.011,7.834999999999998,74.46821428571427
2017-03,2017,3,ŞİŞLİ,25349209.502,9.70838709677419,76.90064516129033
2017-04,2017,4,ŞİŞLİ,16848381.559,12.94666666666667,67.18299999999999
2017-05,2017,5,ŞİŞLİ,7131741.558,17.95064516129032,74.11
2017-06,2017,6,ŞİŞLİ,3915352.78,23.84966666666667,70.71633333333332
2017-07,2017,7,ŞİŞLİ,3783051.95,24.40935483870968,68.10870967741936
2017-08,2017,8,ŞİŞLİ,3599218.123,24.18580645161291,74.0583870967742
2017-09,2017,9,ŞİŞLİ,3812079.611,22.02855555555556,71.20799999999998
2017-10,2017,10,ŞİŞLİ,8582250.493,15.13064516129032,73.77419354838712
2017-11,2017,11,ŞİŞLİ,18851780.269,12.107,78.23266666666669
2017-12,2017,12,ŞİŞLİ,22257810.079,10.66870967741935,71.81806451612904
2018-01,2018,1,ŞİŞLİ,33025167.202,7.359032258064518,77.66612903225808
2018-02,2018,2,ŞİŞLİ,27162646.704,7.766785714285715,81.79678571428573
2018-03,2018,3,ŞİŞLİ,25678479.126,11.05451612903226,75.08387
2018-04,2018,4,ŞİŞLİ,12691221.689,14.56633333333333,68.99233333333333
2018-05,2018,5,ŞİŞLİ,6624774.523,18.65,76.12322580645161
2018-06,2018,6,ŞİŞLİ,3960190.78,22.926,70.84999999999998
2018-07,2018,7,ŞİŞLİ,3860193.89,25.3383870967742,68.6541935483871
2018-08,2018,8,ŞİŞLİ,3357414.979,25.89193548387097,69.28064516129034
2018-09,2018,9,ŞİŞLİ,4281821.949,21.67666666666667,74.05966666666664
2018-10,2018,10,ŞİŞLİ,7412390.822,17.18645161290322,75.62032258064518
2018-11,2018,11,ŞİŞLİ,17312688.863,12.56166666666667,81.14666666666666
2018-12,2018,12,ŞİŞLİ,32048569.979,7.041935483870969,81.63290322580644
2019-01,2019,1,ŞİŞLİ,34635112.696,7.139677419354839,75.75419354838712
2019-02,2019,2,ŞİŞLİ,28653706.34,6.765357142857146,79.48428571428573
2019-03,2019,3,ŞİŞLİ,25102433.719,10.19096774193548,66.9951612903226
2019-04,2019,4,ŞİŞLİ,17985471.449,12.675,70.57966666666667
2019-05,2019,5,ŞİŞLİ,6500781.435,19.94129032258065,64.7206451612903
2019-06,2019,6,ŞİŞLİ,3506105.457,24.51833333333333,70.83999999999999
2019-07,2019,7,ŞİŞLİ,3766822.689,24.24967741935484,69.57903225806453
2019-08,2019,8,ŞİŞLİ,3447487.341,24.96290322580645,71.70967741935483
2019-09,2019,9,ŞİŞLİ,4033031.468,22.07999999999999,66.96233333333332
2019-10,2019,10,ŞİŞLİ,5427865.607,18.15709677419355,78.91161290322583
2019-11,2019,11,ŞİŞLİ,9765366.967,16.57133333333333,75.33333333333331
2019-12,2019,12,ŞİŞLİ,23966232.79,10.42709677419355,77.38032258064517
2020-01,2020,1,ŞİŞLİ,33363915.469,7.253870967741936,77.20225806451612
2020-02,2020,2,ŞİŞLİ,27754348.538,9.32896551724138,71.10724137931035
2020-03,2020,3,ŞİŞLİ,22347304.945,11.17129032258065,73.58548387096776
2020-04,2020,4,ŞİŞLİ,14938648.809,12.94933333333333,66.21133333333333
2020-05,2020,5,ŞİŞLİ,5536807.121,18.80774193548387,68.84709677419355
2020-06,2020,6,ŞİŞLİ,3624788.47,23.35433333333333,69.90566666666668
2020-07,2020,7,ŞİŞLİ,2853719.72,24.83032258064516,70.88903225806452
2020-08,2020,8,ŞİŞLİ,2850391.224,25.20709677419355,68.63064516129033
2020-09,2020,9,ŞİŞLİ,3407201.219,23.84300000000001,69.44833333333332
2020-10,2020,10,ŞİŞLİ,4831699.757,20.23870967741935,72.20741935483872
2020-11,2020,11,ŞİŞLİ,16906743.636,12.15,78.13266666666668
2020-12,2020,12,ŞİŞLİ,22840195.334,11.36129032258064,78.92612903225806
2021-01,2021,1,ŞİŞLİ,26483002.162,8.16741935483871,76.92935483870966
2021-02,2021,2,ŞİŞLİ,25578793.684,7.53357142857143,77.56642857142859
2021-03,2021,3,ŞİŞLİ,29760917.299,7.134193548387097,77.57032258064515
2021-04,2021,4,ŞİŞLİ,19044975.161,11.77666666666667,74.41399999999999
2021-05,2021,5,ŞİŞLİ,5394167.433,18.87645161290323,64.84387096774192
2021-06,2021,6,ŞİŞLİ,4265873.723,21.182,74.67166666666668
2021-07,2021,7,ŞİŞLİ,3177565.337,25.64193548387097,70.86451612903224
2021-08,2021,8,ŞİŞLİ,3237837.172,25.82903225806452,65.75032258064516
2021-09,2021,9,ŞİŞLİ,4019998.685,20.10333333333334,70.51299999999999
2021-10,2021,10,ŞİŞLİ,9581192.664,14.81225806451613,80.61000000000001
2015-01,2015,1,SULTANBEYLİ,12004811.164,6.786666666666667,76.958
2015-02,2015,2,SULTANBEYLİ,10356133.388,6.982500000000001,82.1917857142857
2015-03,2015,3,SULTANBEYLİ,9866644.382,8.2225,79.63714285714286
2015-04,2015,4,SULTANBEYLİ,6397461.558,12.74384615384615,65.70884615384615
2015-05,2015,5,SULTANBEYLİ,2248480.603,18.71903225806452,70.36419354838709
2015-06,2015,6,SULTANBEYLİ,1793143.245,21.09066666666667,75.74733333333333
2015-07,2015,7,SULTANBEYLİ,1545775.744,24.55142857142857,71.18749999999999
2015-08,2015,8,SULTANBEYLİ,1500382.703,25.65285714285714,71.54928571428572
2015-09,2015,9,SULTANBEYLİ,1580551.011,23.01833333333333,77.19066666666666
2015-10,2015,10,SULTANBEYLİ,3126505.302,16.28548387096774,82.49774193548384
2015-11,2015,11,SULTANBEYLİ,5555138.778,14.00533333333334,77.87866666666666
